,weighted_average_recommendation_score,movieId,recomendada
7041,3.75,as4324,False
7042,3.75,ds1097,False
7043,3.75,ns2958,False
7044,3.75,as5327,False
7045,3.75,ns2968,False
7046,3.75,ns2972,False
7047,3.75,as4708,False
7048,3.75,ds1078,False
7049,3.75,ns2998,False
7050,3.75,ds1182,False
7051,3.75,as5345,False
7052,3.75,hs2568,False
7053,3.75,as3155,False
7054,3.75,ds1053,False
7055,3.75,ns3047,False
7056,3.75,ns3050,False
7057,3.75,hs2562,False
7058,3.75,as5353,False
7059,3.75,hs256,False
7060,3.75,hs2586,False
7061,3.75,ds1113,False
7062,3.75,ns2923,False
7063,3.75,ns2913,False
7064,3.75,ns2810,False
7065,3.75,ns2815,False
7066,3.75,as4733,False
7067,3.75,as4731,False
7068,3.75,as3233,False
7069,3.75,as3231,False
7070,3.75,as5303,False
7071,3.75,as3224,False
7072,3.75,as4313,False
7073,3.75,hs2618,False
7074,3.75,ns2856,False
7075,3.75,hs2614,False
7076,3.75,as4314,False
7077,3.75,ds1141,False
7078,3.75,ns2874,False
7079,3.75,ns2878,False
7080,3.75,hs2604,False
7081,3.75,ns2888,False
7082,3.75,ds1120,False
7083,3.75,ns1979,False
7084,3.75,as4563,False
7085,3.75,as1578,False
7086,3.75,as8369,False
7087,3.75,as2252,False
7088,3.75,ns8497,False
7089,3.75,as7716,False
7090,3.75,ns5605,False
7091,3.75,as1173,False
7092,3.75,as7714,False
7093,3.75,ns5928,False
7094,3.75,ns8488,False
7095,3.75,as2260,False
7096,3.75,as8014,False
7097,3.75,ns6775,False
7098,3.75,as8411,False
7099,3.75,as664,False
7100,3.75,as2265,False
7101,3.75,ns6780,False
7102,3.75,as6637,False
7103,3.75,ns6781,False
7104,3.75,ns5593,False
7105,3.75,as6459,False
7106,3.75,as7699,False
7107,3.75,as1279,False
7108,3.75,ns8481,False
7109,3.75,as8417,False
7110,3.75,ns8477,False
7111,3.75,ns6806,False
7112,3.75,ns6766,False
7113,3.75,ns562,False
7114,3.75,as1088,False
7115,3.75,as5878,False
7116,3.75,ns7918,False
7117,3.75,as5969,False
7118,3.75,as6280,False
7119,3.75,as6906,False
7120,3.75,as1287,False
7121,3.75,as1166,False
7122,3.75,as7743,False
7123,3.75,as7742,False
7124,3.75,as7741,False
7125,3.75,as7082,False
7126,3.75,ns6716,False
7127,3.75,ns6723,False
7128,3.75,as2006,False
7129,3.75,ns789,False
7130,3.75,as8381,False
7131,3.75,as1410,False
7132,3.75,as582,False
7133,3.75,as1412,False
7134,3.75,as8384,False
7135,3.75,ns6737,False
7136,3.75,ns5638,False
7137,3.75,ns5637,False
7138,3.75,ns6739,False
7139,3.75,ns6753,False
7140,3.75,ns8212,False
7141,3.75,ns558,False
7142,3.75,as7688,False
7143,3.75,as1811,False
7144,3.75,as7655,False
7145,3.75,ns687,False
7146,3.75,ns5528,False
7147,3.75,as6615,False
7148,3.75,as5954,False
7149,3.75,as8465,False
7150,3.75,ns5521,False
7151,3.75,as7647,False
7152,3.75,as7645,False
7153,3.75,as1815,False
7154,3.75,as1455,False
7155,3.75,ns8745,False
7156,3.75,ns6869,False
7157,3.75,as6251,False
7158,3.75,as713,False
7159,3.75,as688,False
7160,3.75,ns6198,False
7161,3.75,ns8747,False
7162,3.75,as2304,False
7163,3.75,ns8236,False
7164,3.75,ns55,False
7165,3.75,as1458,False
7166,3.75,ns8749,False
7167,3.75,as7132,False
7168,3.75,ns873,False
7169,3.75,as1452,False
7170,3.75,ns6810,False
7171,3.75,as2123,False
7172,3.75,ns6811,False
7173,3.75,ns6818,False
7174,3.75,ns7851,False
7175,3.75,as1432,False
7176,3.75,as7109,False
7177,3.75,ns5931,False
7178,3.75,ns8720,False
7179,3.75,ns5567,False
7180,3.75,ns6852,False
7181,3.75,ns6853,False
7182,3.75,as8437,False
7183,3.75,ns7843,False
7184,3.75,ns6867,False
7185,3.75,ns8727,False
7186,3.75,as8442,False
7187,3.75,ns8468,False
7188,3.75,ns8728,False
7189,3.75,as1434,False
7190,3.75,ns822,False
7191,3.75,as6768,False
7192,3.75,as6406,False
7193,3.75,as8452,False
7194,3.75,ns5539,False
7195,3.75,as5990,False
7196,3.75,ns7930,False
7197,3.75,ns5666,False
7198,3.75,as7138,False
7199,3.75,ns8648,False
7200,3.75,ns6317,False
7201,3.75,ns6390,False
7202,3.75,ns6314,False
7203,3.75,as8243,False
7204,3.75,as8287,False
7205,3.75,as6938,False
7206,3.75,ns6416,False
7207,3.75,as5841,False
7208,3.75,ns6418,False
7209,3.75,ns8597,False
7210,3.75,as791,False
7211,3.75,ns8601,False
7212,3.75,as7965,False
7213,3.75,ns8154,False
7214,3.75,ns8057,False
7215,3.75,as6984,False
7216,3.75,as7968,False
7217,3.75,as83,False
7218,3.75,as6328,False
7219,3.75,ns5857,False
7220,3.75,as699,False
7221,3.75,as6691,False
7222,3.75,as6997,False
7223,3.75,ns8042,False
7224,3.75,as6314,False
7225,3.75,as216,False
7226,3.75,as2185,False
7227,3.75,ns8139,False
7228,3.75,as6962,False
7229,3.75,as1980,False
7230,3.75,as6433,False
7231,3.75,as7944,False
7232,3.75,ns8123,False
7233,3.75,as2167,False
7234,3.75,ns635,False
7235,3.75,ns6350,False
7236,3.75,ns8112,False
7237,3.75,as1973,False
7238,3.75,as1315,False
7239,3.75,ns8130,False
7240,3.75,ns8091,False
7241,3.75,as2184,False
7242,3.75,ns5836,False
7243,3.75,as5854,False
7244,3.75,as6712,False
7245,3.75,as825,False
7246,3.75,as5853,False
7247,3.75,as7927,False
7248,3.75,as6706,False
7249,3.75,as2182,False
7250,3.75,ns6331,False
7251,3.75,as1331,False
7252,3.75,ns8066,False
7253,3.75,as7973,False
7254,3.75,ns8533,False
7255,3.75,as7863,False
7256,3.75,as1383,False
7257,3.75,as6922,False
7258,3.75,ns5884,False
7259,3.75,ns5691,False
7260,3.75,as8349,False
7261,3.75,as7037,False
7262,3.75,as1998,False
7263,3.75,ns7982,False
7264,3.75,ns7977,False
7265,3.75,ns5688,False
7266,3.75,ns7971,False
7267,3.75,ns7967,False
7268,3.75,as6055,False
7269,3.75,as6347,False
7270,3.75,ns6641,False
7271,3.75,ns5679,False
7272,3.75,as1886,False
7273,3.75,ns6653,False
7274,3.75,ns5673,False
7275,3.75,as6061,False
7276,3.75,as5972,False
7277,3.75,as7768,False
7278,3.75,as642,False
7279,3.75,ns7932,False
7280,3.75,ns8173,False
7281,3.75,ns6613,False
7282,3.75,ns5699,False
7283,3.75,ns8024,False
7284,3.75,as6738,False
7285,3.75,as6931,False
7286,3.75,ns5726,False
7287,3.75,ns8159,False
7288,3.75,as5829,False
7289,3.75,as6308,False
7290,3.75,as5978,False
7291,3.75,ns5714,False
7292,3.75,as6028,False
7293,3.75,ns8611,False
7294,3.75,as8318,False
7295,3.75,ns5710,False
7296,3.75,as7843,False
7297,3.75,as2218,False
7298,3.75,ns7994,False
7299,3.75,as784,False
7300,3.75,as703,False
7301,3.75,as2148,False
7302,3.75,ns6565,False
7303,3.75,as8328,False
7304,3.75,as6038,False
7305,3.75,ns6568,False
7306,3.75,ns8163,False
7307,3.75,as1372,False
7308,3.75,ns5701,False
7309,3.75,ns7797,False
7310,3.75,as695,False
7311,3.75,as7623,False
7312,3.75,as1643,False
7313,3.75,ns7363,False
7314,3.75,ns7361,False
7315,3.75,ns6108,False
7316,3.75,as86,False
7317,3.75,as2354,False
7318,3.75,ns6080,False
7319,3.75,ns6083,False
7320,3.75,as8159,False
7321,3.75,as814,False
7322,3.75,ns951,False
7323,3.75,ns7139,False
7324,3.75,as6219,False
7325,3.75,ns6005,False
7326,3.75,ns5319,False
7327,3.75,as750,False
7328,3.75,as1196,False
7329,3.75,as1721,False
7330,3.75,ns7365,False
7331,3.75,as2349,False
7332,3.75,as2063,False
7333,3.75,ns7108,False
7334,3.75,as8066,False
7335,3.75,as5934,False
7336,3.75,as7213,False
7337,3.75,as7530,False
7338,3.75,ns5360,False
7339,3.75,ns7255,False
7340,3.75,ns8283,False
7341,3.75,as7373,False
7342,3.75,ns7684,False
7343,3.75,ns5352,False
7344,3.75,ns5208,False
7345,3.75,as6224,False
7346,3.75,ns7379,False
7347,3.75,ns521,False
7348,3.75,as6141,False
7349,3.75,as1627,False
7350,3.75,ns6027,False
7351,3.75,as2066,False
7352,3.75,as2046,False
7353,3.75,as5763,False
7354,3.75,ns7658,False
7355,3.75,ns92,False
7356,3.75,ns7648,False
7357,3.75,as1696,False
7358,3.75,ns7221,False
7359,3.75,as7430,False
7360,3.75,ns6017,False
7361,3.75,as6838,False
7362,3.75,as1667,False
7363,3.75,as6397,False
7364,3.75,as7445,False
7365,3.75,ns7260,False
7366,3.75,ns924,False
7367,3.75,as655,False
7368,3.75,as8146,False
7369,3.75,as2368,False
7370,3.75,ns7605,False
7371,3.75,as6843,False
7372,3.75,as8569,False
7373,3.75,ns5294,False
7374,3.75,ns7661,False
7375,3.75,as1509,False
7376,3.75,as6792,False
7377,3.75,ns7568,False
7378,3.75,as656,False
7379,3.75,ns7318,False
7380,3.75,as649,False
7381,3.75,ns7317,False
7382,3.75,as7279,False
7383,3.75,as7245,False
7384,3.75,ns7298,False
7385,3.75,as8102,False
7386,3.75,as1199,False
7387,3.75,ns759,False
7388,3.75,as8090,False
7389,3.75,as8100,False
7390,3.75,as7476,False
7391,3.75,as5778,False
7392,3.75,ns7389,False
7393,3.75,as6121,False
7394,3.75,as734,False
7395,3.75,as7326,False
7396,3.75,as8625,False
7397,3.75,as6511,False
7398,3.75,ns6987,False
7399,3.75,ns5432,False
7400,3.75,ns8776,False
7401,3.75,as7328,False
7402,3.75,ns7757,False
7403,3.75,ns6990,False
7404,3.75,as6776,False
7405,3.75,as177,False
7406,3.75,as8114,False
7407,3.75,ns8355,False
7408,3.75,ns7448,False
7409,3.75,as624,False
7410,3.75,ns8793,False
7411,3.75,as8511,False
7412,3.75,as6870,False
7413,3.75,ns6980,False
7414,3.75,ns6978,False
7415,3.75,ns750,False
7416,3.75,ns7794,False
7417,3.75,as6391,False
7418,3.75,ns824,False
7419,3.75,as1465,False
7420,3.75,as7145,False
7421,3.75,as6874,False
7422,3.75,as1263,False
7423,3.75,as7150,False
7424,3.75,as7592,False
7425,3.75,ns7480,False
7426,3.75,as6510,False
7427,3.75,ns5958,False
7428,3.75,as8491,False
7429,3.75,ns7468,False
7430,3.75,as2031,False
7431,3.75,ns5968,False
7432,3.75,as7579,False
7433,3.75,as684,False
7434,3.75,as8130,False
7435,3.75,as6862,False
7436,3.75,ns7538,False
7437,3.75,as7200,False
7438,3.75,ns616,False
7439,3.75,ns5195,False
7440,3.75,ns7049,False
7441,3.75,as7194,False
7442,3.75,as1613,False
7443,3.75,as6376,False
7444,3.75,as2391,False
7445,3.75,as7554,False
7446,3.75,ns8351,False
7447,3.75,ns8397,False
7448,3.75,ns7706,False
7449,3.75,ns7051,False
7450,3.75,ns6078,False
7451,3.75,ns5371,False
7452,3.75,as6236,False
7453,3.75,as683,False
7454,3.75,as6804,False
7455,3.75,ns6175,False
7456,3.75,as5737,False
7457,3.75,as7574,False
7458,3.75,as8052,False
7459,3.75,ns985,False
7460,3.75,as6868,False
7461,3.75,ns8268,False
7462,3.75,ns701,False
7463,3.75,as1562,False
7464,3.7142857142857144,ds38,False
7465,3.7142857142857144,ns2088,False
7466,3.7142857142857144,ns4973,False
7467,3.7142857142857144,ns7599,False
7468,3.7142857142857144,hs2692,False
7469,3.7142857142857144,ns6278,False
7470,3.7,hs2472,False
7471,3.7,hs233,False
7472,3.7,ds575,False
7473,3.7,as1905,False
7474,3.7,ns5807,False
7475,3.7,as4888,False
7476,3.7,ns7479,False
7477,3.7,hs1385,False
7478,3.7,as4567,False
7479,3.7,as8724,False
7480,3.7,as9471,False
7481,3.7,ns7369,False
7482,3.7,ns8523,False
7483,3.7,as2953,False
7484,3.7,as621,False
7485,3.7,as1970,False
7486,3.7,ns2776,False
7487,3.7,ns8029,False
7488,3.7,hs1378,False
7489,3.7,ns6367,False
7490,3.7,ns1425,False
7491,3.7,as7369,False
7492,3.7,ns3231,False
7493,3.7,ns2663,False
7494,3.7,hs2654,False
7495,3.7,as309,False
7496,3.7,as6908,False
7497,3.7,ns171,False
7498,3.7,ns6858,False
7499,3.7,ns88,False
7500,3.7,ns90,False
7501,3.7,ns3949,False
7502,3.7,ns4435,False
7503,3.7,as7557,False
7504,3.7,ns5610,False
7505,3.7,as6634,False
7506,3.7,hs2831,False
7507,3.7,ns7114,False
7508,3.7,ds94,False
7509,3.7,as5961,False
7510,3.7,ns3818,False
7511,3.7,ds359,False
7512,3.7,hs1294,False
7513,3.7,ns191,False
7514,3.7,as8745,False
7515,3.7,ns6673,False
7516,3.7,hs594,False
7517,3.7,as1528,False
7518,3.7,hs2860,False
7519,3.7,as4429,False
7520,3.7,ns3846,False
7521,3.7,as5653,False
7522,3.7,hs1701,False
7523,3.6875,as10,False
7524,3.6875,ns5576,False
7525,3.6666666666666665,hs1256,False
7526,3.6666666666666665,as8109,False
7527,3.6666666666666665,ns3101,False
7528,3.6666666666666665,as3127,False
7529,3.6666666666666665,as9459,False
7530,3.6666666666666665,ns8361,False
7531,3.6666666666666665,as6378,False
7532,3.6666666666666665,ns3377,False
7533,3.6666666666666665,ns6216,False
7534,3.6666666666666665,as5390,False
7535,3.6666666666666665,ns6062,False
7536,3.6666666666666665,hs1170,False
7537,3.6666666666666665,hs2832,False
7538,3.6666666666666665,hs129,False
7539,3.6666666666666665,hs2850,False
7540,3.6666666666666665,ns3612,False
7541,3.6666666666666665,as1271,False
7542,3.6666666666666665,ns3347,False
7543,3.6666666666666665,hs2882,False
7544,3.6666666666666665,as8027,False
7545,3.6666666666666665,ns8352,False
7546,3.6666666666666665,as9595,False
7547,3.6666666666666665,ns6226,False
7548,3.6666666666666665,hs1356,False
7549,3.6666666666666665,hs126,False
7550,3.6666666666666665,ns3418,False
7551,3.6666666666666665,as8023,False
7552,3.6666666666666665,hs3033,False
7553,3.6666666666666665,hs1180,False
7554,3.6666666666666665,ns8217,False
7555,3.6666666666666665,as1259,False
7556,3.6666666666666665,as3015,False
7557,3.6666666666666665,as9553,False
7558,3.6666666666666665,ns8291,False
7559,3.6666666666666665,as9630,False
7560,3.6666666666666665,as2004,False
7561,3.6666666666666665,as5363,False
7562,3.6666666666666665,ns3249,False
7563,3.6666666666666665,ns3573,False
7564,3.6666666666666665,ns3571,False
7565,3.6666666666666665,ns6300,False
7566,3.6666666666666665,ns8178,False
7567,3.6666666666666665,as9585,False
7568,3.6666666666666665,ns3223,False
7569,3.6666666666666665,ns3532,False
7570,3.6666666666666665,hs1345,False
7571,3.6666666666666665,as8096,False
7572,3.6666666666666665,hs2979,False
7573,3.6666666666666665,ns3219,False
7574,3.6666666666666665,ns355,False
7575,3.6666666666666665,ns8164,False
7576,3.6666666666666665,hs2766,False
7577,3.6666666666666665,as5450,False
7578,3.6666666666666665,as5975,False
7579,3.6666666666666665,ns3179,False
7580,3.6666666666666665,as4255,False
7581,3.6666666666666665,as5459,False
7582,3.6666666666666665,ns6137,False
7583,3.6666666666666665,as3081,False
7584,3.6666666666666665,ns8156,False
7585,3.6666666666666665,as9638,False
7586,3.6666666666666665,hs1210,False
7587,3.6666666666666665,ns6239,False
7588,3.6666666666666665,as7969,False
7589,3.6666666666666665,ns3492,False
7590,3.6666666666666665,as2956,False
7591,3.6666666666666665,ns6302,False
7592,3.6666666666666665,as4817,False
7593,3.6666666666666665,as6903,False
7594,3.6666666666666665,ns1334,False
7595,3.6666666666666665,as6835,False
7596,3.6666666666666665,as999,False
7597,3.6666666666666665,as425,False
7598,3.6666666666666665,as5461,False
7599,3.6666666666666665,ns3523,False
7600,3.6666666666666665,hs2942,False
7601,3.6666666666666665,hs2947,False
7602,3.6666666666666665,as1239,False
7603,3.6666666666666665,ns6204,False
7604,3.6666666666666665,as7748,False
7605,3.6666666666666665,ns303,False
7606,3.6666666666666665,ds370,False
7607,3.6666666666666665,ns7015,False
7608,3.6666666666666665,ds331,False
7609,3.6666666666666665,ns7718,False
7610,3.6666666666666665,as3562,False
7611,3.6666666666666665,ds338,False
7612,3.6666666666666665,as1751,False
7613,3.6666666666666665,ns1916,False
7614,3.6666666666666665,ds360,False
7615,3.6666666666666665,ns1894,False
7616,3.6666666666666665,ds801,False
7617,3.6666666666666665,ds797,False
7618,3.6666666666666665,ns2011,False
7619,3.6666666666666665,as360,False
7620,3.6666666666666665,as3603,False
7621,3.6666666666666665,ns1846,False
7622,3.6666666666666665,as7227,False
7623,3.6666666666666665,ns1040,False
7624,3.6666666666666665,ns7134,False
7625,3.6666666666666665,as3608,False
7626,3.6666666666666665,ns1808,False
7627,3.6666666666666665,ns7677,False
7628,3.6666666666666665,ns7164,False
7629,3.6666666666666665,as7191,False
7630,3.6666666666666665,as3956,False
7631,3.6666666666666665,ns1714,False
7632,3.6666666666666665,as3499,False
7633,3.6666666666666665,as7631,False
7634,3.6666666666666665,as625,False
7635,3.6666666666666665,as3470,False
7636,3.6666666666666665,ns6911,False
7637,3.6666666666666665,hs849,False
7638,3.6666666666666665,ns2164,False
7639,3.6666666666666665,hs855,False
7640,3.6666666666666665,ns2157,False
7641,3.6666666666666665,ns6941,False
7642,3.6666666666666665,ns6957,False
7643,3.6666666666666665,ns2147,False
7644,3.6666666666666665,as7178,False
7645,3.6666666666666665,as1477,False
7646,3.6666666666666665,ns6973,False
7647,3.6666666666666665,as3513,False
7648,3.6666666666666665,ns2084,False
7649,3.6666666666666665,ds849,False
7650,3.6666666666666665,ns2055,False
7651,3.6666666666666665,ns2049,False
7652,3.6666666666666665,as7578,False
7653,3.6666666666666665,as7577,False
7654,3.6666666666666665,ns6999,False
7655,3.6666666666666665,as7488,False
7656,3.6666666666666665,as7483,False
7657,3.6666666666666665,ns2277,False
7658,3.6666666666666665,ds663,False
7659,3.6666666666666665,as7392,False
7660,3.6666666666666665,ds553,False
7661,3.6666666666666665,as3725,False
7662,3.6666666666666665,as1628,False
7663,3.6666666666666665,ds579,False
7664,3.6666666666666665,ns1456,False
7665,3.6666666666666665,ns1292,False
7666,3.6666666666666665,ns1441,False
7667,3.6666666666666665,as7356,False
7668,3.6666666666666665,ds591,False
7669,3.6666666666666665,as376,False
7670,3.6666666666666665,ns7341,False
7671,3.6666666666666665,ns1302,False
7672,3.6666666666666665,ns7428,False
7673,3.6666666666666665,ns753,False
7674,3.6666666666666665,as73,False
7675,3.6666666666666665,as3768,False
7676,3.6666666666666665,ns7456,False
7677,3.6666666666666665,ns7464,False
7678,3.6666666666666665,as3786,False
7679,3.6666666666666665,as7318,False
7680,3.6666666666666665,ns7492,False
7681,3.6666666666666665,as1557,False
7682,3.6666666666666665,as6167,False
7683,3.6666666666666665,ns1708,False
7684,3.6666666666666665,ns1144,False
7685,3.6666666666666665,as5114,False
7686,3.6666666666666665,as3654,False
7687,3.6666666666666665,as7244,False
7688,3.6666666666666665,as3664,False
7689,3.6666666666666665,as3890,False
7690,3.6666666666666665,as1686,False
7691,3.6666666666666665,ns1109,False
7692,3.6666666666666665,as7446,False
7693,3.6666666666666665,ns7244,False
7694,3.6666666666666665,ds728,False
7695,3.6666666666666665,as5093,False
7696,3.6666666666666665,ns1522,False
7697,3.6666666666666665,ns1593,False
7698,3.6666666666666665,ds499,False
7699,3.6666666666666665,as5091,False
7700,3.6666666666666665,as5014,False
7701,3.6666666666666665,ns1175,False
7702,3.6666666666666665,as7421,False
7703,3.6666666666666665,as3706,False
7704,3.6666666666666665,ns1544,False
